HOUSEID,PERSONID,TRPTRANS,TRPACCMP,DRVRCNT,EDUC,HHFAMINC,HHSIZE,HHSTATE,HHVEHCNT,HOMEOWN,R_AGE_IMP,R_SEX_IMP,TRPMILES,TRVLCMIN,URBRUR,WORKER,WHYTRP1S,STRTTIME,TRIPPURP,choice,DA,SR,Transit,Bicycle,Walk,av_DA,av_SR,av_Transit,av_Bicycle,av_Walk,constant,DRVRCNT_imp,DRVRCNT_zero,DRVRCNT_one,DRVRCNT_two,DRVRCNT_3GE,education,less_Bachelor,Bachelor,Graduate,hhincome,hhincome_1,hhincome_2,hhincome_3,hhincome_4,hhsize,hhsize_1,hhsize_2,hhsize_3,hhsize_4,hhsize_5,hhsize3GE,HHVEHCNT_imp,veh_zero,veh_one,veh_two,veh_3GE,AGE,age_LE18,age18_24,age25_29,age30_44,age45_59,age60_74,age_75GE,Urban_Rural,Employ_status,Gender,Norm_tripmile,Norm_triptime,triptime_scaled,triptime_log,IndivID,ALT_16,ALT_23,ALT_45
30001646,1,3,0,1,5,6,1,TX,1,1,33,1,5.387,25,1,1,10,730,HBW,1,1,0,0,0,0,1,1,1,1,1,1,2,0,0,1,0,3,0,0,1,3,0,0,0,1,1,1,0,0,0,0,0,2,0,0,1,0,4,0,0,0,1,0,0,0,1,1,1,0.00184029,0.022878932,0.25,1.397940009,300016461,3,3,3
30001654,1,3,0,2,5,10,5,TX,3,1,42,1,17.836,30,1,1,10,715,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,3,0,0,1,4,0,0,0,0,5,0,0,0,0,1,1,4,0,0,0,0,4,0,0,0,1,0,0,0,1,1,1,0.006093869,0.027645377,0.3,1.477121255,300016541,4,4,4
30001768,1,3,1,2,4,5,2,WI,1,2,70,2,4.125,10,1,1,10,630,HBW,2,0,1,0,0,0,1,1,1,0,0,1,3,0,0,0,1,2,0,1,0,2,0,0,1,0,2,0,1,0,0,0,0,2,0,0,1,0,6,0,0,0,0,0,1,0,1,1,0,0.00140909,0.0085796,0.1,1,300017681,1,1,4
30001774,1,16,0,0,5,5,1,GA,0,1,43,2,1.747,15,1,1,10,715,HBW,3,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,3,0,0,1,2,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,4,0,0,0,1,0,0,0,1,1,0,0.000596574,0.013346044,0.15,1.176091259,300017741,4,4,4
30001785,1,4,0,1,3,5,3,CA,1,2,59,2,47.92,69,1,1,10,606,HBW,1,1,0,0,0,0,1,0,1,0,1,1,2,0,0,1,0,1,1,0,0,2,0,0,1,0,3,0,0,1,0,0,1,2,0,0,1,0,5,0,0,0,0,1,0,0,1,1,0,0.016372981,0.064823642,0.69,1.838849091,300017851,1,4,2
30001865,1,4,0,4,5,1,4,TX,3,1,51,1,21.222,45,1,1,10,645,HBW,1,1,0,0,0,0,1,0,0,0,0,1,4,0,0,0,1,3,0,0,1,1,0,1,0,0,4,0,0,0,1,0,1,4,0,0,0,0,5,0,0,0,0,1,0,0,1,1,1,0.007250799,0.041944709,0.45,1.653212514,300018651,-1,-1,-1
30001917,1,3,0,2,5,8,3,IL,2,1,32,1,4.67,10,1,1,10,700,HBW,1,1,0,0,0,0,1,1,0,1,1,1,3,0,0,0,1,3,0,0,1,3,0,0,0,1,3,0,0,1,0,0,1,3,0,0,0,1,4,0,0,0,1,0,0,0,1,1,1,0.001595306,0.0085796,0.1,1,300019171,2,1,3
30001954,2,4,0,2,3,9,2,OK,2,1,62,1,2.303,9,1,1,10,845,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,1,1,0,0,4,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,1,6,0,0,0,0,0,1,0,1,1,1,0.000786548,0.007626311,0.09,0.954242509,300019542,-1,-1,-1
30001998,2,6,0,3,2,6,3,IA,5,1,36,1,1.723,5,1,1,10,651,HBW,1,1,0,0,0,0,1,1,1,0,1,1,4,0,0,0,1,1,1,0,0,3,0,0,0,1,3,0,0,1,0,0,1,4,0,0,0,0,4,0,0,0,1,0,0,0,1,1,1,0.000588374,0.003813155,0.05,0.698970004,300019982,3,3,2
30002001,1,4,0,2,3,10,4,CA,2,1,46,1,12.344,23,1,1,10,655,HBW,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,1,1,0,0,4,0,0,0,0,4,0,0,0,1,0,1,3,0,0,0,1,5,0,0,0,0,1,0,0,1,1,1,0.004217361,0.020972355,0.23,1.361727836,300020011,2,3,4
30002066,1,4,0,2,5,11,2,TX,2,1,64,2,1.327,6,1,1,10,822,HBW,1,1,0,0,0,0,1,1,1,0,1,1,3,0,0,0,1,3,0,0,1,4,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,1,6,0,0,0,0,0,1,0,1,1,0,0.000453068,0.004766444,0.06,0.77815125,300020661,3,3,2
30002070,1,3,1,1,5,6,1,PA,1,1,29,1,4.297,15,1,1,10,630,HBW,2,0,1,0,0,0,1,1,0,0,0,1,2,0,0,1,0,3,0,0,1,3,0,0,0,1,1,1,0,0,0,0,0,2,0,0,1,0,3,0,0,1,0,0,0,0,1,1,1,0.001467859,0.013346044,0.15,1.176091259,300020701,2,4,4
30002106,1,6,0,4,4,8,5,CA,4,2,39,1,5.387,10,1,1,10,615,HBW,1,1,0,0,0,0,1,0,1,0,1,1,4,0,0,0,1,2,0,1,0,3,0,0,0,1,5,0,0,0,0,1,1,4,0,0,0,0,4,0,0,0,1,0,0,0,1,1,1,0.00184029,0.0085796,0.1,1,300021061,1,4,2
30002106,2,3,0,4,3,8,5,CA,4,2,44,2,3.272,8,1,1,10,736,HBW,1,1,0,0,0,0,1,0,1,0,0,1,4,0,0,0,1,1,1,0,0,3,0,0,0,1,5,0,0,0,0,1,1,4,0,0,0,0,4,0,0,0,1,0,0,0,1,1,0,0.001117636,0.006673022,0.08,0.903089987,300021062,3,4,4
30002153,2,5,0,4,2,5,6,CA,4,1,42,1,5.038,15,1,1,10,900,HBW,1,1,0,0,0,0,1,0,0,0,0,1,4,0,0,0,1,1,1,0,0,2,0,0,1,0,5,0,0,0,0,1,1,4,0,0,0,0,4,0,0,0,1,0,0,0,1,1,1,0.001721044,0.013346044,0.15,1.176091259,300021532,-1,-1,-1
30002153,3,3,1,4,3,5,6,CA,4,1,20,2,17.479,58,1,1,10,700,HBW,2,0,1,0,0,0,1,1,0,1,1,1,4,0,0,0,1,1,1,0,0,2,0,0,1,0,5,0,0,0,0,1,1,4,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0.005971889,0.054337464,0.58,1.763427994,300021533,4,1,3
30002236,1,4,0,2,5,8,4,PA,2,2,46,1,13.162,40,1,1,10,800,HBW,1,1,0,0,0,0,1,1,1,1,1,1,3,0,0,0,1,3,0,0,1,3,0,0,0,1,4,0,0,0,1,0,1,3,0,0,0,1,5,0,0,0,0,1,0,0,1,1,1,0.004496855,0.037178265,0.4,1.602059991,300022361,3,3,3
30002253,1,3,0,1,3,3,1,CA,1,2,58,1,6.721,17,1,1,1,615,HBW,1,1,0,0,0,0,1,1,0,1,0,1,2,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,5,0,0,0,0,1,0,0,1,1,1,0.002296092,0.015252622,0.17,1.230448921,300022531,2,3,1
30002316,2,11,0,2,4,8,2,CA,2,1,31,1,50.223,125,1,1,10,640,HBW,3,0,0,1,0,0,0,1,1,0,1,1,3,0,0,0,1,2,0,1,0,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,4,0,0,0,1,0,0,0,1,1,1,0.017159871,0.118207817,1.25,2.096910013,300023162,3,1,2
30002335,1,6,0,2,3,4,2,CA,2,1,54,2,16.015,19,1,1,10,641,HBW,1,1,0,0,0,0,1,1,1,0,0,1,3,0,0,0,1,1,1,0,0,2,0,0,1,0,2,0,1,0,0,0,0,3,0,0,0,1,5,0,0,0,0,1,0,0,1,1,0,0.005471669,0.017159199,0.19,1.278753601,300023351,1,1,4
30002345,1,3,0,2,5,8,2,WI,2,1,75,2,2.147,15,1,1,10,900,HBW,1,1,0,0,0,0,1,0,1,0,0,1,3,0,0,0,1,3,0,0,1,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,7,0,0,0,0,0,0,1,1,1,0,0.000733246,0.013346044,0.15,1.176091259,300023451,3,4,4
30002347,2,6,0,2,4,7,2,WI,4,1,55,2,1.417,3,2,1,10,747,HBW,1,1,0,0,0,0,1,1,0,1,1,1,3,0,0,0,1,2,0,1,0,3,0,0,0,1,2,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0.000483819,0.001906578,0.03,0.477121255,300023472,4,3,3
30002362,1,3,1,2,3,7,2,CA,3,1,55,2,24.034,35,1,1,10,700,HBW,2,0,1,0,0,0,1,1,1,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,0,1,0,0,1,1,0,0.008211604,0.032411821,0.35,1.544068044,300023621,3,3,4
30002377,1,4,0,3,3,6,3,NC,4,1,55,1,6.671,24,1,1,10,650,HBW,1,1,0,0,0,0,1,1,1,1,1,1,4,0,0,0,1,1,1,0,0,3,0,0,0,1,3,0,0,1,0,0,1,4,0,0,0,0,5,0,0,0,0,1,0,0,1,1,1,0.002279008,0.021925643,0.24,1.380211242,300023771,1,1,3
30002414,1,4,0,2,3,8,2,CA,2,1,54,2,20.289,30,2,1,10,700,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,5,0,0,0,0,1,0,0,0,1,0,0.006932011,0.027645377,0.3,1.477121255,300024141,2,4,4
30002454,2,3,0,3,4,4,3,GA,1,1,30,1,7.567,15,1,1,10,615,HBW,1,1,0,0,0,0,1,0,0,0,0,1,4,0,0,0,1,2,0,1,0,2,0,0,1,0,3,0,0,1,0,0,1,2,0,0,1,0,4,0,0,0,1,0,0,0,1,1,1,0.002585154,0.013346044,0.15,1.176091259,300024542,4,4,4
30002462,2,4,0,2,5,10,2,WA,3,1,60,1,15.287,30,1,1,10,730,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,3,0,0,1,4,0,0,0,0,2,0,1,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,1,0,1,1,1,0.005222926,0.027645377,0.3,1.477121255,300024622,-1,-1,-1
30002533,2,3,0,2,4,7,2,WI,2,2,27,2,4.132,15,1,1,10,845,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,2,0,1,0,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,3,0,0,1,0,0,0,0,1,1,0,0.001411482,0.013346044,0.15,1.176091259,300025332,-1,-1,-1
30002586,1,3,0,2,3,3,4,TX,2,2,39,1,6.028,10,1,1,10,700,HBW,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,1,1,0,0,1,0,1,0,0,4,0,0,0,1,0,1,3,0,0,0,1,4,0,0,0,1,0,0,0,1,1,1,0.002059308,0.0085796,0.1,1,300025861,2,1,4
30002609,2,3,0,2,5,11,3,NE,3,2,34,1,1.088,4,1,1,10,725,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,3,0,0,1,4,0,0,0,0,3,0,0,1,0,0,1,4,0,0,0,0,4,0,0,0,1,0,0,0,1,1,1,0.000371407,0.002859867,0.04,0.602059991,300026092,-1,-1,-1
30002639,1,6,0,3,4,9,4,GA,5,1,55,1,42.019,67,2,1,10,600,HBW,1,1,0,0,0,0,1,1,0,1,1,1,4,0,0,0,1,2,0,1,0,4,0,0,0,0,4,0,0,0,1,0,1,4,0,0,0,0,5,0,0,0,0,1,0,0,0,1,1,0.014356725,0.062917064,0.67,1.826074803,300026391,2,3,3
30002639,2,5,0,3,3,9,4,GA,5,1,48,2,19.553,35,2,1,10,748,HBW,1,1,0,0,0,0,1,1,0,0,0,1,4,0,0,0,1,1,1,0,0,4,0,0,0,0,4,0,0,0,1,0,1,4,0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0.006680534,0.032411821,0.35,1.544068044,300026392,2,3,4
30002645,1,3,0,1,2,4,1,PA,1,2,65,2,1.65,15,1,1,10,845,HBW,1,1,0,0,0,0,1,1,0,0,0,1,2,0,0,1,0,1,1,0,0,2,0,0,1,0,1,1,0,0,0,0,0,2,0,0,1,0,6,0,0,0,0,0,1,0,1,1,0,0.000563431,0.013346044,0.15,1.176091259,300026451,4,1,4
30002708,1,6,0,2,5,10,3,OK,3,1,57,1,11.813,30,2,1,10,630,HBW,1,1,0,0,0,0,1,1,0,1,1,1,3,0,0,0,1,3,0,0,1,4,0,0,0,0,3,0,0,1,0,0,1,4,0,0,0,0,5,0,0,0,0,1,0,0,0,1,1,0.004035928,0.027645377,0.3,1.477121255,300027081,4,1,3
30002708,2,3,0,2,4,10,3,OK,3,1,52,2,11.813,30,2,1,10,600,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,2,0,1,0,4,0,0,0,0,3,0,0,1,0,0,1,4,0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0.004035928,0.027645377,0.3,1.477121255,300027082,-1,-1,-1
30002721,1,4,0,1,3,5,1,TX,1,2,29,2,13.158,43,1,1,10,645,HBW,1,1,0,0,0,0,1,1,0,0,0,1,2,0,0,1,0,1,1,0,0,2,0,0,1,0,1,1,0,0,0,0,0,2,0,0,1,0,3,0,0,1,0,0,0,0,1,1,0,0.004495488,0.040038132,0.43,1.633468456,300027211,4,3,4
30002826,1,4,0,2,2,5,2,GA,2,1,68,2,7.417,19,2,1,10,836,HBW,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,1,1,0,0,2,0,0,1,0,2,0,1,0,0,0,0,3,0,0,0,1,6,0,0,0,0,0,1,0,0,1,0,0.002533902,0.017159199,0.19,1.278753601,300028261,4,1,4
30002828,1,4,2,2,5,6,4,SC,3,1,30,2,4.213,10,2,1,10,700,HBW,2,0,1,0,0,0,1,1,0,0,0,1,3,0,0,0,1,3,0,0,1,3,0,0,0,1,4,0,0,0,1,0,1,4,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0.001439158,0.0085796,0.1,1,300028281,4,4,4
30002863,2,4,1,2,2,5,3,GA,2,1,37,1,1.757,5,1,1,10,855,HBW,2,0,1,0,0,0,1,1,0,0,0,1,3,0,0,0,1,1,1,0,0,2,0,0,1,0,3,0,0,1,0,0,1,3,0,0,0,1,4,0,0,0,1,0,0,0,1,1,1,0.000599991,0.003813155,0.05,0.698970004,300028632,-1,-1,-1
30002892,1,6,0,2,4,9,4,TX,2,2,36,1,36.992,60,1,1,10,630,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,2,0,1,0,4,0,0,0,0,4,0,0,0,1,0,1,3,0,0,0,1,4,0,0,0,1,0,0,0,1,1,1,0.012639098,0.056244042,0.6,1.77815125,300028921,4,4,4
30002929,1,4,0,1,2,1,1,GA,1,1,65,2,0.446,5,2,2,10,900,HBW,1,1,0,0,0,0,1,1,0,0,0,1,2,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,6,0,0,0,0,0,1,0,0,0,0,0.000152048,0.003813155,0.05,0.698970004,300029291,4,1,4
30002934,1,13,1,1,5,6,1,CA,0,2,58,2,7.712,35,1,1,10,750,HBW,3,0,0,1,0,0,0,0,1,0,0,1,2,0,0,1,0,3,0,0,1,3,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,1,0,0,1,1,0,0.002634697,0.032411821,0.35,1.544068044,300029341,4,4,4
30002945,1,4,0,2,3,6,4,CA,4,1,27,2,12.012,15,1,1,10,716,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,4,0,0,0,1,0,1,4,0,0,0,0,3,0,0,1,0,0,0,0,1,1,0,0.004103923,0.013346044,0.15,1.176091259,300029451,4,4,4
30003003,1,3,0,2,3,6,3,TX,2,1,33,1,27.711,35,1,1,10,720,HBW,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,3,0,0,1,0,0,1,3,0,0,0,1,4,0,0,0,1,0,0,0,1,1,1,0.009467963,0.032411821,0.35,1.544068044,300030031,4,1,4
30003034,1,4,0,3,5,11,3,MD,3,1,64,2,22.937,45,1,1,10,845,HBW,1,1,0,0,0,0,1,0,1,0,0,1,4,0,0,0,1,3,0,0,1,4,0,0,0,0,3,0,0,1,0,0,1,4,0,0,0,0,6,0,0,0,0,0,1,0,1,1,0,0.007836781,0.041944709,0.45,1.653212514,300030341,1,4,4
30003034,2,3,0,3,5,11,3,MD,3,1,29,2,18.92,40,1,1,10,720,HBW,1,1,0,0,0,0,1,1,1,0,1,1,4,0,0,0,1,3,0,0,1,4,0,0,0,0,3,0,0,1,0,0,1,4,0,0,0,0,3,0,0,1,0,0,0,0,1,1,0,0.006464251,0.037178265,0.4,1.602059991,300030342,3,1,2
30003039,1,6,0,2,3,4,2,TX,2,2,72,1,4.463,10,1,1,10,745,HBW,1,1,0,0,0,0,1,0,0,0,1,1,3,0,0,0,1,1,1,0,0,2,0,0,1,0,2,0,1,0,0,0,0,3,0,0,0,1,6,0,0,0,0,0,1,0,1,1,1,0.001524578,0.0085796,0.1,1,300030391,2,4,2
30003039,2,3,0,2,3,4,2,TX,2,2,73,2,10.226,30,1,1,10,900,HBW,1,1,0,0,0,0,1,0,0,0,1,1,3,0,0,0,1,1,1,0,0,2,0,0,1,0,2,0,1,0,0,0,0,3,0,0,0,1,6,0,0,0,0,0,1,0,1,1,0,0.003493682,0.027645377,0.3,1.477121255,300030392,2,4,2
30003043,1,5,0,2,2,7,5,WI,2,1,37,2,1.329,3,1,1,10,615,HBW,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,5,0,0,0,0,1,1,3,0,0,0,1,4,0,0,0,1,0,0,0,1,1,0,0.000453752,0.001906578,0.03,0.477121255,300030431,4,1,4
30003105,1,6,0,2,2,6,2,NC,3,1,62,1,39.816,49,1,1,10,604,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,1,0,1,1,1,0.013604003,0.045757865,0.49,1.69019608,300031051,4,4,4
30003131,1,15,0,0,2,4,1,CA,0,2,66,1,8.19,115,1,1,10,730,HBW,3,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,2,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,6,0,0,0,0,0,1,0,1,1,1,0.00279802,0.108674929,1.15,2.06069784,300031311,4,4,4
30003145,2,3,0,2,2,7,2,MD,2,1,64,2,21.275,30,2,1,1,700,HBW,1,1,0,0,0,0,1,1,1,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,6,0,0,0,0,0,1,0,0,1,0,0.007268908,0.027645377,0.3,1.477121255,300031452,1,1,4
30003153,1,3,0,2,5,6,3,GA,2,1,56,2,13.91,32,1,1,10,640,HBW,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,3,0,0,1,3,0,0,0,1,3,0,0,1,0,0,1,3,0,0,0,1,5,0,0,0,0,1,0,0,1,1,0,0.004752432,0.029551954,0.32,1.505149978,300031531,4,3,4
30003153,2,3,0,2,4,6,3,GA,2,1,24,2,27.527,60,1,1,10,630,HBW,1,1,0,0,0,0,1,0,0,0,1,1,3,0,0,0,1,2,0,1,0,3,0,0,0,1,3,0,0,1,0,0,1,3,0,0,0,1,2,0,1,0,0,0,0,0,1,1,0,0.009405093,0.056244042,0.6,1.77815125,300031532,4,4,2
30003284,2,4,0,2,4,9,3,WI,2,1,45,1,25.642,40,1,1,1,700,HBW,1,1,0,0,0,0,1,1,0,1,1,1,3,0,0,0,1,2,0,1,0,4,0,0,0,0,3,0,0,1,0,0,1,3,0,0,0,1,5,0,0,0,0,1,0,0,1,1,1,0.008761026,0.037178265,0.4,1.602059991,300032842,4,1,3
30003314,2,6,0,2,5,6,4,WI,3,1,38,2,16.234,20,2,1,10,622,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,3,0,0,1,3,0,0,0,1,4,0,0,0,1,0,1,4,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0.005546497,0.018112488,0.2,1.301029996,300033142,-1,-1,-1
30003329,1,6,1,2,2,6,4,WY,3,1,37,2,2.508,10,1,1,10,645,HBW,2,0,1,0,0,0,1,1,0,0,1,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,4,0,0,0,1,0,1,4,0,0,0,0,4,0,0,0,1,0,0,0,1,1,0,0.000856593,0.0085796,0.1,1,300033291,4,4,2
30003365,2,3,0,2,5,9,4,TX,2,1,35,1,7.767,30,1,1,10,730,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,3,0,0,1,4,0,0,0,0,4,0,0,0,1,0,1,3,0,0,0,1,4,0,0,0,1,0,0,0,1,1,1,0.00265349,0.027645377,0.3,1.477121255,300033652,-1,-1,-1
30003385,1,4,0,3,4,10,3,TX,3,1,60,1,12.22,25,1,1,10,615,HBW,1,1,0,0,0,0,1,0,1,1,0,1,4,0,0,0,1,2,0,1,0,4,0,0,0,0,3,0,0,1,0,0,1,4,0,0,0,0,6,0,0,0,0,0,1,0,1,1,1,0.004174992,0.022878932,0.25,1.397940009,300033851,1,4,1
30003393,1,11,0,0,3,3,3,NY,0,2,28,2,1.641,15,1,1,10,800,HBW,3,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,3,0,0,1,0,0,1,1,0,1,0,0,3,0,0,1,0,0,0,0,1,1,0,0.000560356,0.013346044,0.15,1.176091259,300033931,4,4,4
30003393,2,1,0,0,2,3,3,NY,0,2,58,2,1.145,30,1,1,10,800,HBW,5,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,3,0,0,1,0,0,1,1,0,1,0,0,5,0,0,0,0,1,0,0,1,1,0,0.000390882,0.027645377,0.3,1.477121255,300033932,4,4,4
30003410,1,3,0,1,5,6,1,WI,1,1,63,2,14.703,30,1,1,10,700,HBW,1,1,0,0,0,0,1,1,0,0,0,1,2,0,0,1,0,3,0,0,1,3,0,0,0,1,1,1,0,0,0,0,0,2,0,0,1,0,6,0,0,0,0,0,1,0,1,1,0,0.005023385,0.027645377,0.3,1.477121255,300034101,4,1,4
30003412,1,3,0,2,4,9,5,TX,2,1,38,1,10.694,19,1,1,10,633,HBW,1,1,0,0,0,0,1,1,1,1,1,1,3,0,0,0,1,2,0,1,0,4,0,0,0,0,5,0,0,0,0,1,1,3,0,0,0,1,4,0,0,0,1,0,0,0,1,1,1,0.003653588,0.017159199,0.19,1.278753601,300034121,3,3,3
30003562,1,3,0,2,4,6,3,CA,2,1,58,1,1.149,5,1,2,1,845,HBW,1,1,0,0,0,0,1,1,1,0,1,1,3,0,0,0,1,2,0,1,0,3,0,0,0,1,3,0,0,1,0,0,1,3,0,0,0,1,5,0,0,0,0,1,0,0,1,0,1,0.000392249,0.003813155,0.05,0.698970004,300035621,1,1,2
30003594,1,4,0,2,3,8,2,NY,4,1,58,2,27.197,50,1,1,10,700,HBW,1,1,0,0,0,0,1,1,1,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,0,1,0,0,1,1,0,0.009292339,0.046711153,0.5,1.698970004,300035941,3,3,4
30003594,2,4,0,2,2,8,2,NY,4,1,59,1,47.063,75,1,1,10,720,HBW,1,1,0,0,0,0,1,1,1,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,0,1,0,0,1,1,1,0.016080161,0.070543375,0.75,1.875061263,300035942,1,3,4
30003624,1,11,0,2,5,6,2,NY,1,2,28,2,2.367,14,1,1,10,837,HBW,3,0,0,1,0,0,0,0,1,0,1,1,3,0,0,0,1,3,0,0,1,3,0,0,0,1,2,0,1,0,0,0,0,2,0,0,1,0,3,0,0,1,0,0,0,0,1,1,0,0.000808416,0.012392755,0.14,1.146128036,300036241,3,4,2
30003624,2,11,0,2,5,6,2,NY,1,2,30,1,2.537,26,1,1,10,629,HBW,3,0,0,1,0,0,0,1,1,0,1,1,3,0,0,0,1,3,0,0,1,3,0,0,0,1,2,0,1,0,0,0,0,2,0,0,1,0,4,0,0,0,1,0,0,0,1,1,1,0.000866501,0.023832221,0.26,1.414973348,300036242,3,3,2
30003650,1,3,0,1,5,7,1,CA,1,1,57,1,17.454,50,1,1,10,830,HBW,1,1,0,0,0,0,1,0,1,0,1,1,2,0,0,1,0,3,0,0,1,3,0,0,0,1,1,1,0,0,0,0,0,2,0,0,1,0,5,0,0,0,0,1,0,0,1,1,1,0.005963347,0.046711153,0.5,1.698970004,300036501,3,4,2
30003663,2,4,0,2,4,11,2,TX,7,1,56,2,4.897,20,1,1,10,900,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,2,0,1,0,4,0,0,0,0,2,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,0,1,0,0,1,1,0,0.001672867,0.018112488,0.2,1.301029996,300036632,-1,-1,-1
30003718,2,3,0,2,5,8,2,GA,3,1,58,2,12.752,25,1,1,10,734,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,3,0,0,1,3,0,0,0,1,2,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,0,1,0,0,1,1,0,0.004356766,0.022878932,0.25,1.397940009,300037182,4,4,4
30003731,2,3,0,3,4,6,4,IA,2,1,41,1,12.102,25,1,1,10,655,HBW,1,1,0,0,0,0,1,0,0,0,0,1,4,0,0,0,1,2,0,1,0,3,0,0,0,1,4,0,0,0,1,0,1,3,0,0,0,1,4,0,0,0,1,0,0,0,1,1,1,0.004134674,0.022878932,0.25,1.397940009,300037312,-1,-1,-1
30003754,1,5,0,2,4,6,2,WI,3,2,30,1,11.092,21,1,1,10,800,HBW,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,2,0,1,0,3,0,0,0,1,2,0,1,0,0,0,0,4,0,0,0,0,4,0,0,0,1,0,0,0,1,1,1,0.003789577,0.019065777,0.21,1.322219295,300037541,4,1,4
30003777,1,3,0,2,4,11,2,MD,4,1,62,2,13.277,27,2,1,10,815,HBW,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,2,0,1,0,4,0,0,0,0,2,0,1,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,1,0,0,1,0,0.004536148,0.02478551,0.27,1.431363764,300037771,2,2,4
30003798,1,3,0,2,5,9,4,CA,4,1,51,1,18.588,30,1,1,10,845,HBW,1,1,0,0,0,0,1,1,1,1,0,1,3,0,0,0,1,3,0,0,1,4,0,0,0,0,4,0,0,0,1,0,1,4,0,0,0,0,5,0,0,0,0,1,0,0,1,1,1,0.006350813,0.027645377,0.3,1.477121255,300037981,1,1,1
30003798,2,5,0,2,4,9,4,CA,4,1,41,2,17.422,40,1,1,10,750,HBW,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,2,0,1,0,4,0,0,0,0,4,0,0,0,1,0,1,4,0,0,0,0,4,0,0,0,1,0,0,0,1,1,0,0.005952413,0.037178265,0.4,1.602059991,300037982,4,1,4
